"('Arweave', 'https://coinmarketcap.com/currencies/arweave/')",https://coinmarketcap.com/currencies/arweave/historical-data
"('Zilliqa', 'https://coinmarketcap.com/currencies/zilliqa/')",https://coinmarketcap.com/currencies/zilliqa/historical-data
"('Oasis Network', 'https://coinmarketcap.com/currencies/oasis-network/')",https://coinmarketcap.com/currencies/oasis-network/historical-data
"('Gnosis', 'https://coinmarketcap.com/currencies/gnosis-gno/')",https://coinmarketcap.com/currencies/gnosis-gno/historical-data
"('Basic Attention Token', 'https://coinmarketcap.com/currencies/basic-attention-token/')",https://coinmarketcap.com/currencies/basic-attention-token/historical-data
"('SafePal', 'https://coinmarketcap.com/currencies/safepal/')",https://coinmarketcap.com/currencies/safepal/historical-data
"('1inch Network', 'https://coinmarketcap.com/currencies/1inch/')",https://coinmarketcap.com/currencies/1inch/historical-data
"('Sei', 'https://coinmarketcap.com/currencies/sei/')",https://coinmarketcap.com/currencies/sei/historical-data
"('Chia', 'https://coinmarketcap.com/currencies/chia-network/')",https://coinmarketcap.com/currencies/chia-network/historical-data
"('Loopring', 'https://coinmarketcap.com/currencies/loopring/')",https://coinmarketcap.com/currencies/loopring/historical-data
"('Enjin Coin', 'https://coinmarketcap.com/currencies/enjin-coin/')",https://coinmarketcap.com/currencies/enjin-coin/historical-data
"('Helium', 'https://coinmarketcap.com/currencies/helium/')",https://coinmarketcap.com/currencies/helium/historical-data
"('Qtum', 'https://coinmarketcap.com/currencies/qtum/')",https://coinmarketcap.com/currencies/qtum/historical-data
"('Ethereum Name Service', 'https://coinmarketcap.com/currencies/ethereum-name-service/')",https://coinmarketcap.com/currencies/ethereum-name-service/historical-data
"('NEM', 'https://coinmarketcap.com/currencies/nem/')",https://coinmarketcap.com/currencies/nem/historical-data
"('Bitcoin Gold', 'https://coinmarketcap.com/currencies/bitcoin-gold/')",https://coinmarketcap.com/currencies/bitcoin-gold/historical-data
"('SingularityNET', 'https://coinmarketcap.com/currencies/singularitynet/')",https://coinmarketcap.com/currencies/singularitynet/historical-data
"('Convex Finance', 'https://coinmarketcap.com/currencies/convex-finance/')",https://coinmarketcap.com/currencies/convex-finance/historical-data
"('Mask Network', 'https://coinmarketcap.com/currencies/mask-network/')",https://coinmarketcap.com/currencies/mask-network/historical-data
"('Celo', 'https://coinmarketcap.com/currencies/celo/')",https://coinmarketcap.com/currencies/celo/historical-data
"('Theta Fuel', 'https://coinmarketcap.com/currencies/theta-fuel/')",https://coinmarketcap.com/currencies/theta-fuel/historical-data
"('Decred', 'https://coinmarketcap.com/currencies/decred/')",https://coinmarketcap.com/currencies/decred/historical-data
"('Ankr', 'https://coinmarketcap.com/currencies/ankr/')",https://coinmarketcap.com/currencies/ankr/historical-data
"('Ravencoin', 'https://coinmarketcap.com/currencies/ravencoin/')",https://coinmarketcap.com/currencies/ravencoin/historical-data
"('Osmosis', 'https://coinmarketcap.com/currencies/osmosis/')",https://coinmarketcap.com/currencies/osmosis/historical-data
"('Ocean Protocol', 'https://coinmarketcap.com/currencies/ocean-protocol/')",https://coinmarketcap.com/currencies/ocean-protocol/historical-data
"('yearn.finance', 'https://coinmarketcap.com/currencies/yearn-finance/')",https://coinmarketcap.com/currencies/yearn-finance/historical-data
"('Livepeer', 'https://coinmarketcap.com/currencies/livepeer/')",https://coinmarketcap.com/currencies/livepeer/historical-data
"('Holo', 'https://coinmarketcap.com/currencies/holo/')",https://coinmarketcap.com/currencies/holo/historical-data
"('JUST', 'https://coinmarketcap.com/currencies/just/')",https://coinmarketcap.com/currencies/just/historical-data
"('STEPN', 'https://coinmarketcap.com/currencies/green-metaverse-token/')",https://coinmarketcap.com/currencies/green-metaverse-token/historical-data
"('Balancer', 'https://coinmarketcap.com/currencies/balancer/')",https://coinmarketcap.com/currencies/balancer/historical-data
"('aelf', 'https://coinmarketcap.com/currencies/aelf/')",https://coinmarketcap.com/currencies/aelf/historical-data
"('Fetch.ai', 'https://coinmarketcap.com/currencies/fetch/')",https://coinmarketcap.com/currencies/fetch/historical-data
"('Blur', 'https://coinmarketcap.com/currencies/blur-token/')",https://coinmarketcap.com/currencies/blur-token/historical-data
"('Waves', 'https://coinmarketcap.com/currencies/waves/')",https://coinmarketcap.com/currencies/waves/historical-data
"('Golem', 'https://coinmarketcap.com/currencies/golem-network-tokens/')",https://coinmarketcap.com/currencies/golem-network-tokens/historical-data
"('Aragon', 'https://coinmarketcap.com/currencies/aragon/')",https://coinmarketcap.com/currencies/aragon/historical-data
"('Audius', 'https://coinmarketcap.com/currencies/audius/')",https://coinmarketcap.com/currencies/audius/historical-data
"('JasmyCoin', 'https://coinmarketcap.com/currencies/jasmy/')",https://coinmarketcap.com/currencies/jasmy/historical-data
"('FLOKI', 'https://coinmarketcap.com/currencies/floki-inu/')",https://coinmarketcap.com/currencies/floki-inu/historical-data
"('Threshold', 'https://coinmarketcap.com/currencies/threshold/')",https://coinmarketcap.com/currencies/threshold/historical-data
"('ICON', 'https://coinmarketcap.com/currencies/icon/')",https://coinmarketcap.com/currencies/icon/historical-data
"('Kusama', 'https://coinmarketcap.com/currencies/kusama/')",https://coinmarketcap.com/currencies/kusama/historical-data
"('Siacoin', 'https://coinmarketcap.com/currencies/siacoin/')",https://coinmarketcap.com/currencies/siacoin/historical-data
"('Worldcoin', 'https://coinmarketcap.com/currencies/worldcoin-org/')",https://coinmarketcap.com/currencies/worldcoin-org/historical-data
"('Solar', 'https://coinmarketcap.com/currencies/sxp/')",https://coinmarketcap.com/currencies/sxp/historical-data
"('Terra', 'https://coinmarketcap.com/currencies/terra-luna-v2/')",https://coinmarketcap.com/currencies/terra-luna-v2/historical-data
"('Illuvium', 'https://coinmarketcap.com/currencies/illuvium/')",https://coinmarketcap.com/currencies/illuvium/historical-data
"('Hive', 'https://coinmarketcap.com/currencies/hive-blockchain/')",https://coinmarketcap.com/currencies/hive-blockchain/historical-data
"('0x Protocol', 'https://coinmarketcap.com/currencies/0x/')",https://coinmarketcap.com/currencies/0x/historical-data
"('EthereumPoW', 'https://coinmarketcap.com/currencies/ethereum-pow/')",https://coinmarketcap.com/currencies/ethereum-pow/historical-data
"('Ontology', 'https://coinmarketcap.com/currencies/ontology/')",https://coinmarketcap.com/currencies/ontology/historical-data
"('ssv.network', 'https://coinmarketcap.com/currencies/ssv-network/')",https://coinmarketcap.com/currencies/ssv-network/historical-data
"('Moonbeam', 'https://coinmarketcap.com/currencies/moonbeam/')",https://coinmarketcap.com/currencies/moonbeam/historical-data
"('IOST', 'https://coinmarketcap.com/currencies/iostoken/')",https://coinmarketcap.com/currencies/iostoken/historical-data
"('Band Protocol', 'https://coinmarketcap.com/currencies/band-protocol/')",https://coinmarketcap.com/currencies/band-protocol/historical-data
"('Biconomy', 'https://coinmarketcap.com/currencies/biconomy/')",https://coinmarketcap.com/currencies/biconomy/historical-data
"('Harmony', 'https://coinmarketcap.com/currencies/harmony/')",https://coinmarketcap.com/currencies/harmony/historical-data
"('WAX', 'https://coinmarketcap.com/currencies/wax/')",https://coinmarketcap.com/currencies/wax/historical-data
"('SushiSwap', 'https://coinmarketcap.com/currencies/sushiswap/')",https://coinmarketcap.com/currencies/sushiswap/historical-data
"('Axelar', 'https://coinmarketcap.com/currencies/axelar/')",https://coinmarketcap.com/currencies/axelar/historical-data
"('IoTeX', 'https://coinmarketcap.com/currencies/iotex/')",https://coinmarketcap.com/currencies/iotex/historical-data
"('MAGIC', 'https://coinmarketcap.com/currencies/magic-token/')",https://coinmarketcap.com/currencies/magic-token/historical-data
"('Merit Circle', 'https://coinmarketcap.com/currencies/merit-circle/')",https://coinmarketcap.com/currencies/merit-circle/historical-data
"('TerraClassicUSD', 'https://coinmarketcap.com/currencies/terrausd/')",https://coinmarketcap.com/currencies/terrausd/historical-data
"('Kadena', 'https://coinmarketcap.com/currencies/kadena/')",https://coinmarketcap.com/currencies/kadena/historical-data
"('UniBot', 'https://coinmarketcap.com/currencies/unibot-eth/')",https://coinmarketcap.com/currencies/unibot-eth/historical-data
"('BORA', 'https://coinmarketcap.com/currencies/bora/')",https://coinmarketcap.com/currencies/bora/historical-data
"('Nervos Network', 'https://coinmarketcap.com/currencies/nervos-network/')",https://coinmarketcap.com/currencies/nervos-network/historical-data
"('DigiByte', 'https://coinmarketcap.com/currencies/digibyte/')",https://coinmarketcap.com/currencies/digibyte/historical-data
"('Stargate Finance', 'https://coinmarketcap.com/currencies/stargate-finance/')",https://coinmarketcap.com/currencies/stargate-finance/historical-data
"('DAO Maker', 'https://coinmarketcap.com/currencies/dao-maker/')",https://coinmarketcap.com/currencies/dao-maker/historical-data
"('MobileCoin', 'https://coinmarketcap.com/currencies/mobilecoin/')",https://coinmarketcap.com/currencies/mobilecoin/historical-data
"('Ribbon Finance', 'https://coinmarketcap.com/currencies/ribbon-finance/')",https://coinmarketcap.com/currencies/ribbon-finance/historical-data
